ID;CHURN;START_DATE;DUREE;PREPAID;FIN_STATE;COUNT_PAYMENT_DELAYS_CURRENT;COUNT_PAYMENT_DELAYS_1YEAR;DAYS_PAYMENT_DELAYS_CURRENT;DAYS_PAYMENT_DELAYS_1YEAR;COMPLAINT_1WEEK;COMPLAINT_2WEEKS;COMPLAINT_1MONTH;COMPLAINT_3MONTHS;COMPLAINT_6MONTHS;CLV;COUNT_OFFNET_CALLS_1WEEK;COUNT_ONNET_CALLS_1WEEK;AVG_DATA_3MONTH;COUNT_CONNECTIONS_3MONTH;AVG_DATA_1MONTH;COUNT_SMS_INC_ONNET_6MONTH;COUNT_SMS_OUT_OFFNET_6MONTH;COUNT_SMS_INC_OFFNET_1MONTH;COUNT_SMS_INC_OFFNET_WKD_1MONTH;COUNT_SMS_INC_ONNET_1MONTH;COUNT_SMS_INC_ONNET_WKD_1MONTH;COUNT_SMS_OUT_OFFNET_1MONTH;COUNT_SMS_OUT_OFFNET_WKD_1MONTH;COUNT_SMS_OUT_ONNET_1MONTH;COUNT_SMS_OUT_ONNET_WKD_1MONTH;AVG_MINUTES_INC_OFFNET_1MONTH;AVG_MINUTES_INC_ONNET_1MONTH;MINUTES_INC_OFFNET_WKD_1MONTH;MINUTES_INC_ONNET_WKD_1MONTH;AVG_MINUTES_OUT_OFFNET_1MONTH;AVG_MINUTES_OUT_ONNET_1MONTH;MINUTES_OUT_OFFNET_WKD_1MONTH;MINUTES_OUT_ONNET_WKD_1MONTH
10663;0;01-08-09;4001;0;NA;0;1;0;3;0;0;0;0;0;12521;0;0;18064929329;82;8625627718;26;2;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
10664;0;03-08-09;4003;0;NA;0;5;0;9;0;0;0;0;0;18381,21;33;22;NA;NA;NA;308;20;12;0;50;8;18;0;4;1;62,03333333;69,95;12,45;10,83333333;12,86166667;64,45;14,31666667;10,51666667
10665;1;04-08-09;4004;0;0;0;0;0;0;0;0;0;0;0;26317,83;18;41;207616632;94;180034446;434;10;0;0;38;16;0;0;9;4;93,75;171,2833333;13,18333333;61,1;59,76666667;169,0666667;40,36666667;60,43333333
10667;0;05-08-09;4005;0;NA;0;3;0;14;0;0;0;0;0;15994,33;7;21;NA;NA;NA;248;20;4;4;46;4;0;0;20;0;43,8;69,65;14,4;56,08333333;43,05;55,48333333;0,533333333;32,96666667
10668;0;05-08-09;4005;0;NA;2;5;-64;106;0;0;0;0;0;12521;0;0;NA;NA;NA;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10669;0;05-08-09;4005;0;NA;0;4;0;39;0;0;0;0;0;4193;0;0;NA;NA;NA;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10671;1;06-08-09;4006;0;0;0;0;0;0;0;0;0;0;0;22306,87;19;3;2140070041;88;420577310;185;29;0;0;39;6;0;0;6;2;98,51666667;6,8;11,26666667;1,016666667;36,13333333;1,366666667;3,733333333;0,75
10672;1;06-08-09;4006;0;0;0;11;0;981;0;0;0;1;1;67334,29;5;108;1353457834;76;667681354;15300;5;0;0;1582;61;0;0;13;2;23,05;685,35;0;111,8;2,916666667;700,1;0,283333333;107,6
10674;0;06-08-09;4006;0;NA;0;5;0;57;0;0;0;0;0;12638,39;0;0;17255116859;69;4258030184;36;0;0;0;6;0;0;0;0;0;0;0,25;0;0;21,16666667;0;0;0
10673;0;06-08-09;4006;0;NA;0;2;0;5;0;0;0;0;0;22765,81;104;63;3315978;8;1608353;631;11;0;0;86;16;0;0;15;2;32,90666667;21,23666667;10,65833333;69,33333333;63,15;203,5;36,66666667;58,8
10676;0;10-08-09;4010;0;NA;0;0;0;0;0;0;0;0;0;16722;0;0;64897356433;92;24213042413;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10675;0;10-08-09;4010;0;NA;0;1;0;3;0;0;0;0;0;18550,09;14;0;4331849;29;771528;229;18;0;0;35;12;2;0;8;3;89,98333333;79,85;31,21666667;19,7;64,58333333;75,1;4,95;13,03333333
10677;0;11-08-09;4011;0;NA;0;0;0;0;0;0;0;0;0;16722;0;0;6000470247;85;1820422444;32;2;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
10678;0;12-08-09;4012;0;NA;0;1;0;4;0;0;0;0;0;28572,44;42;1;1696;1;0;158;1239;150;25;16;4;126;30;0;0;17,33166667;6,05;45,03333333;0;12,20833333;17,51666667;19,7;0,733333333
10679;0;14-08-09;4014;0;NA;0;1;0;2;0;0;0;0;0;8442,02;7;0;NA;NA;NA;108;14;0;0;20;2;2;0;3;0;21,65;0,083333333;18,8;0,083333333;77,16666667;0,083333333;8,15;0
10681;0;17-08-09;4017;0;NA;0;0;0;0;0;0;0;1;1;13676,91;3;112;484810294;132;120923167;935;14;8;0;174;30;4;0;54;11;22,71666667;34,40166667;16,83333333;96,68333333;30,48333333;32,69666667;0,633333333;97,03333333
10684;1;18-08-09;4018;0;0;0;3;0;24;1;0;0;1;2;16723;0;0;3516079774;56;1956070630;8;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
10683;1;18-08-09;4018;0;0;0;5;0;18;0;0;0;0;0;48104,82;36;174;1083487806;67;5544091;1045;92;10;4;161;30;68;42;45;8;234,65;570,7333333;67,38333333;149,3;203,6;514,1333333;45,61666667;139,1833333
10687;0;20-08-09;4020;0;NA;0;1;0;30;0;0;0;0;0;16839,52;11;22;253636571;90;20323882;201;42;0;0;48;5;0;0;9;1;97,4;10,01166667;39,76666667;28,53333333;38,21666667;95,7;15,48333333;27,61666667
10685;1;20-08-09;4020;0;0;0;0;0;0;0;0;0;0;0;91205,39;24;45;2183818695;94;766145520;42;145;46;10;4;2;31;6;0;0;376,4166667;407,45;11,16666667;19,26666667;509,9;380,5833333;1,116666667;18,93333333
10688;1;22-08-09;4022;0;1;0;3;0;28;0;0;0;0;0;25431,15;19;45;3945985660;88;1715837771;669;92;34;6;83;23;10;0;41;23;129,6166667;107,7166667;62,21666667;45,5;36,28333333;103,05;19,53333333;44,95
10689;0;23-08-09;4023;0;NA;0;2;0;5;0;0;0;0;0;18488,31;4;89;3275415374;103;1056407507;270;30;8;0;40;4;6;0;10;1;23,51666667;51,29333333;0;14,37666667;22,95;51,53166667;0;14,00333333
10691;0;26-08-09;4026;0;NA;0;1;0;1;0;0;0;0;0;27636,81;41;3;11747541;2;0;307;7;1;0;28;5;2;0;8;3;225,45;24,05;0;0;53,15;21,58333333;0;0
10694;0;28-08-09;4028;0;NA;0;2;0;7;0;0;0;2;2;5431,19;0;0;NA;NA;NA;1524;351;2;0;82;27;6;1;37;13;18,66666667;6,7;0;0,316666667;5,5;5,6;18,16666667;0,1
10695;0;31-08-09;4031;0;NA;0;2;0;35;0;0;0;0;0;10582,44;18;44;NA;NA;NA;201;41;4;2;31;6;4;4;5;1;26,02166667;50,56166667;25,5;19,90666667;28,31666667;50,53166667;3,1;19,91666667
10698;0;01-09-09;4032;0;NA;0;2;0;6;0;0;0;0;0;11839,8;12;54;NA;NA;NA;665;216;52;2;141;41;59;0;92;24;19,41666667;86,01666667;12,05;23,06666667;66,1;82,98333333;19,56666667;23,13333333
10697;0;01-09-09;4032;0;NA;0;0;0;0;0;0;0;0;0;26391,11;6;230;15699405;3;0;4747;1233;18;6;635;173;34;6;142;26;24,58333333;18,11916667;15,46666667;26,14333333;17,16833333;1840,2;12,13333333;26,07666667
10699;0;01-09-09;4032;0;NA;0;4;0;26;0;0;0;0;0;6929,95;3;3;NA;NA;NA;147;46;0;0;28;5;0;0;5;1;11,41666667;59,16666667;25,25;0,5;15,43333333;5,25;14,33333333;0,5
10696;1;01-09-09;4032;0;0;0;4;0;8;0;0;0;0;0;11027,27;10;47;NA;NA;NA;317;24;0;0;40;4;6;0;8;0;20,18333333;178,1666667;7,6;25,23333333;52,76666667;177,4333333;1,733333333;25,31666667
10703;0;02-09-09;4033;0;NA;0;1;0;1;0;0;0;0;0;14588,47;12;55;2023807641;172;912820141;368;18;11;7;78;0;2;2;24;0;84,83333333;223,4;23,46666667;40,88333333;91,76666667;21,91833333;12,68333333;40,25
10702;1;02-09-09;4033;0;0;1;4;-15;19;0;0;0;0;0;8345;0;3;NA;NA;NA;219;6;0;0;0;0;0;0;0;0;0;9,366666667;0;0;0;27,41666667;0;0
10700;1;02-09-09;4033;0;0;0;1;0;6;0;0;0;0;0;21228,13;0;0;365684;1;0;918;76;0;0;0;0;0;0;10;2;0;0,233333333;0;0,1;3,566666667;0;0,1;0
10704;0;04-09-09;4035;0;NA;0;1;0;21;0;0;0;0;1;8438,22;0;9;NA;NA;NA;54;13;0;0;6;3;2;0;5;4;0,733333333;42,33333333;0;10,83333333;13,33333333;0;0,066666667;0
10705;0;05-09-09;4036;0;NA;1;4;-282;314;0;0;0;0;0;13330;0;0;1506815207;40;82612909;14;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
10707;0;11-09-09;4042;0;NA;0;0;0;0;0;0;0;0;0;13074,6;4;16;3008199076;55;1644082522;460;26;2;0;46;18;4;0;8;2;20,51666667;62,86666667;14,96666667;31,86666667;53,66666667;62,58333333;47,33333333;30,68333333
10708;0;11-09-09;4042;0;NA;0;4;0;7;0;0;0;0;0;9875,58;5;42;NA;NA;NA;320;0;0;0;48;16;0;0;8;3;25,55;24,51166667;23,83333333;41,68333333;79,66666667;22,65333333;27,16666667;41,71666667
10709;0;13-09-09;4044;0;NA;0;2;0;7;0;0;0;0;0;10243,9;5;17;NA;NA;NA;80;4;0;0;12;2;0;0;2;0;98,9;10,51666667;35,31666667;0,483333333;21,2;38,16666667;10,96666667;0,133333333
10711;0;14-09-09;4045;0;NA;0;5;0;24;0;0;0;0;0;12521;0;0;7537955639;71;1683933832;54;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
10712;0;15-09-09;4046;1;NA;0;5;0;31;0;0;0;1;1;13636,16;3;6;168647;1;0;260;32;16;2;40;8;20;4;7;1;42,41666667;74,03333333;24,48333333;95,83333333;25,2;74,18333333;24,26666667;94,66666667
10713;0;15-09-09;4046;0;NA;0;4;0;14;0;0;0;0;0;17910,76;0;0;449974;5;449537;36;7;14;0;6;0;2;0;6;2;0;0;0;0;0;0;0;0
10715;1;17-09-09;4048;0;0;0;1;0;12;0;0;0;0;0;27945,04;16;109;NA;NA;NA;3052;79;2;0;180;62;12;0;24;4;136,4333333;503,25;15,43333333;10,96666667;196,7666667;498,4833333;33,01666667;9,966666667
10714;1;17-09-09;4048;0;0;0;1;0;12;0;0;0;0;0;23438,94;89;132;NA;NA;NA;322;18;0;0;58;18;4;2;2;1;166,7;586,8166667;28,7;75,61666667;137,5833333;584,3166667;22,76666667;75,63333333
10717;1;23-09-09;4054;0;0;0;2;0;2;0;0;0;0;0;31320,55;51;53;124258951;94;54357239;416;52;0;0;92;8;8;0;19;2;255,4333333;335,7333333;37,18333333;80,98333333;118,8333333;328,1666667;20,38333333;79,98333333
10718;1;25-09-09;4056;0;0;0;0;0;0;0;0;0;0;0;23933;3;16;16729575;74;845504;54;127;4;0;10;0;2;0;0;0;39,71666667;6,816666667;2,55;0,316666667;66,65;3,266666667;11,7;0
10721;1;30-09-09;4061;0;0;0;5;0;36;0;0;0;0;0;7555;0;28;NA;NA;NA;108;0;0;0;12;8;0;0;0;0;0;26,3;0;14,85;0,033333333;26,11666667;0;14,85
10723;1;02-10-09;4063;0;0;0;2;0;32;0;0;0;0;0;5042;0;0;NA;NA;NA;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10724;1;02-10-09;4063;0;0;0;2;0;9;0;0;0;0;0;8048,28;3;15;NA;NA;NA;104;144;6;0;22;4;18;0;4;0;10,08333333;38,2;0;14,7;8,333333333;2,95;0,75;0,133333333
10727;0;08-10-09;4069;0;NA;0;1;0;1;0;0;0;0;1;12136,98;8;29;1894106405;92;1156324002;328;58;1;0;82;18;4;0;13;2;29,25;52,83333333;9,65;28,25;18,41666667;52,05;9,1;25,45
10726;0;08-10-09;4069;0;NA;0;5;0;12;0;0;0;0;0;11466,62;7;5;NA;NA;NA;132;2;0;0;26;6;0;0;4;0;98,73333333;19,26666667;41,96666667;25,66666667;31,7;62,16666667;78,66666667;0
10728;0;09-10-09;4070;0;NA;0;4;0;9;0;0;0;0;0;42540,6;15;83;6461189126;93;2442396119;442;73;8;0;70;15;10;0;31;6;93,83333333;357,45;10,93333333;78,03333333;25,28333333;33,88833333;10,16666667;77,8
10730;1;14-10-09;4075;0;0;0;1;0;12;0;0;0;0;0;9152,55;5;104;NA;NA;NA;782;20;4;0;182;66;8;0;31;13;24,53333333;638,35;19,11666667;253,0666667;19,18333333;636,45;4,866666667;252,9666667
10731;0;16-10-09;4077;0;NA;0;3;0;33;0;0;0;0;0;7207,65;1;7;NA;NA;NA;148;4;0;0;8;4;0;0;1;1;43,28333333;30,66666667;0;44,83333333;20,88333333;30,66666667;0,066666667;44,33333333
10732;0;17-10-09;4078;0;NA;0;1;0;11;0;0;0;0;0;12400,28;5;34;490448;18;370404;412;30;86;42;150;56;26;10;31;19;38,03333333;27,16666667;12,95;87,33333333;46,75;25,55;19,08333333;7,9
10733;0;19-10-09;4080;0;NA;0;4;0;28;0;0;0;0;0;35196,48;58;108;1472;2;0;790;48;8;4;174;50;17;9;12;5;78,63333333;135,95;55,71666667;65,8;309,9;193,1;69,73333333;70,16666667
10739;0;26-10-09;4087;0;NA;1;3;-26;32;0;0;0;0;0;15958;0;0;154948469;71;2424725;638;192;1;0;10;0;5;0;0;0;42,73333333;0;0;0;0,833333333;0;0;0
10741;0;27-10-09;4088;0;NA;1;4;-33;79;0;0;0;0;2;10054,78;0;11;NA;NA;NA;191;52;0;0;30;10;0;0;0;0;0;75,16666667;47,33333333;13,75;16,31666667;70,63333333;22,83333333;10,46666667
10740;0;27-10-09;4088;1;NA;0;0;0;0;0;0;0;0;0;6660,27;19;2;NA;NA;NA;129;8;2;0;26;16;2;0;2;1;45,5;2,35;11,33333333;0,283333333;13,28333333;17,33333333;46,83333333;0,283333333
10747;1;02-11-09;4094;0;0;0;2;0;6;0;0;0;0;0;28875,68;100;90;30683852;17;212;382;36;4;0;143;14;9;0;36;6;267,3833333;366,7833333;30,73333333;49,13333333;49,26666667;364,3;13,56666667;48,58333333
10749;0;03-11-09;4095;0;NA;0;1;0;1;3;0;0;3;3;9723,7;3;20;84253;2;0;198;6;0;0;46;28;2;0;15;10;15,96666667;81,31666667;20,75;35,9;14,31666667;79,7;32,43333333;35,5
10752;0;04-11-09;4096;0;NA;0;4;0;33;0;0;0;0;0;16722;0;0;29366823872;92;8654540970;12;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
10750;1;04-11-09;4096;0;0;0;1;0;3;0;0;0;0;0;39823,73;43;11;53124258;93;10372769;544;75;20;14;91;17;16;10;20;4;332,7;41,55;45,9;16,93333333;277,2666667;41,3;70,21666667;16,88333333
10751;0;04-11-09;4096;0;NA;0;2;0;7;0;0;0;0;0;10729,17;1;15;NA;NA;NA;286;54;2;0;24;2;40;0;4;0;66,23333333;56,86666667;0,5;24,66666667;0;53,16666667;3,45;2,1
10755;0;05-11-09;4097;0;NA;0;4;0;17;0;0;0;0;0;12656,61;2;41;NA;NA;NA;792;8;0;0;164;8;0;0;45;1;5,8;104,25;11,95;8,85;91,55;10,17666667;51,83333333;8,85
10753;1;05-11-09;4097;0;0;0;3;0;15;0;0;0;0;0;9151;0;0;5157877210;75;933700694;34;4;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0
10756;1;06-11-09;4098;0;0;0;5;0;11;0;0;0;0;0;16746,57;23;64;NA;NA;NA;829;48;4;0;172;48;12;0;83;30;83,13333333;147,6;24,65;66,68333333;57,38333333;133,95;12,13333333;66,55
10757;0;06-11-09;4098;0;NA;0;1;0;2;2;2;2;2;3;6011,26;0;4;1608;1;1608;277;12;0;0;45;20;0;0;16;9;19,56666667;62,93333333;0,966666667;6,55;0;60,83333333;36,83333333;7,45
10760;0;07-11-09;4099;0;NA;0;2;0;10;0;0;0;0;0;10396,35;6;36;NA;NA;NA;1158;18;2;0;111;28;2;2;24;4;10,65;20,68333333;37,33333333;91,58333333;38,88333333;20,37666667;18,26666667;89,1
10762;0;09-11-09;4101;0;NA;0;3;0;88;0;0;0;0;0;12292,8;2;7;14126173;2;0;513;89;8;7;98;46;15;11;24;12;94,01666667;157,85;63,35;51,9;11,63333333;157,3;13,78333333;51,45
10761;0;09-11-09;4101;0;NA;0;1;0;3;0;0;0;0;1;38564,78;0;3;298752205;112;0;799;141;13;0;30;10;62;4;0;0;0;15,51666667;16,16666667;17,66666667;28,15666667;15,51666667;49,08333333;17,66666667
10764;0;10-11-09;4102;0;NA;0;5;0;17;0;0;0;0;0;21236,97;53;13;NA;NA;NA;121;64;14;0;18;2;14;0;2;1;20,52333333;24,3;5,65;0;48,2;23,83333333;0,566666667;0
10766;0;13-11-09;4105;0;NA;0;5;0;35;0;0;0;0;0;8630;2;33;212871013;35;35406412;312;437;2;0;74;6;26;6;8;0;6,45;46,73333333;0;12,46666667;13,16666667;44,75;37,66666667;12,48333333
10767;0;14-11-09;4106;0;NA;0;2;0;16;0;0;0;0;1;14994,37;11;9;34860;1;0;292;55;6;0;68;12;16;0;29;8;52,76666667;55,86666667;14,08333333;9,55;64,95;54,53333333;21,48333333;9,4
10768;0;16-11-09;4108;0;NA;0;0;0;0;0;0;0;0;0;19393,35;12;9;507029229;136;215486500;307;150;13;5;72;14;18;10;20;7;13,88333333;84,75;80,33333333;25,15;76,41666667;81,1;13,93333333;25,05
10769;0;17-11-09;4109;0;NA;0;5;0;37;0;0;0;0;0;6856,1;12;50;NA;NA;NA;413;10;0;0;88;28;2;0;18;1;26,05;20,23666667;81,33333333;86,58333333;19,08333333;20,19833333;62,66666667;0
10770;0;18-11-09;4110;0;NA;0;0;0;0;0;0;0;0;0;15365,37;1;26;4183798;7;0;356;12;0;0;62;42;0;0;18;7;6,5;0;0,95;38,63333333;2,6;58,75;0,3;38,6
10771;0;20-11-09;4112;0;NA;0;1;0;1;0;0;0;1;2;22624,77;22;53;3832115342;92;911394921;250;33;2;0;51;21;14;10;7;3;80,85;329,65;30,26666667;60,88333333;42,88333333;325,95;13,66666667;66,55
10772;0;20-11-09;4112;0;NA;0;1;0;8;0;0;0;0;0;23353,87;9;18;3633803951;93;1555652386;434;50;2;0;84;26;2;0;14;8;25,11666667;202,35;50,16666667;83,05;183,05;202,2;5,05;81,81666667
10775;0;21-11-09;4113;0;NA;0;2;0;7;0;0;0;0;1;16325,69;15;50;484825204;89;243250956;394;105;82;0;75;12;81;2;39;5;51,95;208,35;91,33333333;63,46666667;77,06666667;20,76166667;35,83333333;63,4
10774;0;21-11-09;4113;0;NA;0;5;0;8;0;0;0;0;1;36075,29;39;84;103666;2;95684;970;179;11;2;152;26;18;0;73;13;307,3;28,26833333;32,43333333;94,18333333;15,04833333;29,17833333;0;94,15
10776;0;21-11-09;4113;0;NA;0;4;0;16;0;0;0;1;1;6710,38;8;33;952415;6;273640;645;38;0;0;106;38;0;0;16;9;27,26666667;10,00666667;67,33333333;35,51666667;38,18333333;96,38333333;10,18333333;35,18333333
10773;1;21-11-09;4113;0;0;0;0;0;0;0;0;0;0;0;21191,71;7;2;NA;NA;NA;94;4;0;0;16;0;0;0;1;0;77,93333333;0;31,98333333;0,683333333;2,25;0;9,7;0,683333333
10778;0;22-11-09;4114;0;NA;0;1;0;1;0;0;0;0;0;7662,67;2;0;NA;NA;NA;85;4;0;0;31;7;0;0;10;3;19,58333333;0,133333333;19,16666667;0;12,33333333;0;0,6;0
10780;0;23-11-09;4115;0;NA;0;0;0;0;0;0;0;0;0;34360,98;8;23;13775482;96;479368;54;20;6;6;3;0;0;0;3;2;36,71166667;96,01666667;18,46666667;18,60666667;3,3;68,06666667;42,83333333;17,35166667
10779;0;23-11-09;4115;0;NA;0;0;0;0;0;0;0;0;0;48513,45;31;22;654603916;128;154145245;808;842;63;11;110;34;109;22;21;7;21,67666667;24,93333333;24,65;35,33333333;72,4;18,8;19,3;33,33333333
10782;0;24-11-09;4116;0;NA;0;2;0;18;0;0;0;0;1;11107,65;38;47;NA;NA;NA;502;156;26;8;74;32;65;36;26;7;10,73666667;26,02166667;17,76666667;70,68333333;17,53333333;25,97833333;99,83333333;70,18333333
10781;1;24-11-09;4116;0;0;0;5;0;36;0;0;0;0;0;7993,15;10;272;NA;NA;NA;772;2;0;0;114;34;0;0;9;2;26,8;525,0833333;7,116666667;231,5333333;5,866666667;525,3833333;1,733333333;233,0333333
10783;1;25-11-09;4117;0;0;0;5;0;9;0;0;0;0;0;9335,89;11;1;NA;NA;NA;244;150;0;0;30;18;24;6;8;8;30,51666667;1,116666667;4,216666667;4,15;1,566666667;0;0;3,2
10784;0;26-11-09;4118;0;NA;0;0;0;0;0;0;0;0;0;15835,82;3;2;1083279756;98;405945186;24;127;22;12;6;0;2;2;0;0;41,8;28,66666667;28,31666667;1,05;8,85;0;2,35;0
10786;0;27-11-09;4119;0;NA;0;5;0;68;0;0;0;0;2;28891,41;0;37;2235237441;66;76135357;519;108;2;0;53;18;10;0;4;0;11,11666667;14,93833333;0,716666667;37,95;79,83333333;14,94166667;12,68333333;37,93333333
10785;0;27-11-09;4119;0;NA;0;1;0;3;0;0;0;0;0;8678,23;7;41;NA;NA;NA;322;8;4;0;38;6;6;0;6;2;32,36666667;60,46666667;0,05;20,46666667;26,46666667;56,45;0,066666667;20,05
10788;0;28-11-09;4120;0;NA;0;2;0;11;0;0;0;2;2;29242,45;17;25;11554678607;92;4960499720;518;148;13;4;22;4;39;20;6;1;80,53333333;92,03333333;23,16666667;34,61666667;45,3;91,66666667;12,96666667;26,93333333
10787;0;28-11-09;4120;0;NA;0;4;0;16;0;0;0;0;1;19417,43;23;61;NA;NA;NA;797;11;0;0;189;64;2;2;32;11;48,56666667;0;24,48333333;36,68333333;12,68666667;11,45333333;35,03333333;35,11666667
10789;0;30-11-09;4122;0;NA;0;1;0;1;1;1;0;1;1;12521;0;0;8971726758;75;2182606387;20;16;0;0;4;0;8;2;0;0;0;0;0;0;0;0;0;0
10791;0;01-12-09;4123;0;NA;0;4;0;10;0;0;0;0;2;75138,56;74;44;5226168666;99;2461344163;512;729;44;10;60;6;44;14;40;6;57,63333333;0;44,71666667;12,8;34,20666667;19,39333333;13,38333333;12,28333333
10792;1;02-12-09;4124;0;0;0;2;0;11;0;0;0;1;1;14810,32;27;59;283963875;80;78604018;215;0;0;0;96;24;0;0;21;5;56,4;256,8166667;26,03333333;30,51666667;17,83333333;255,8666667;8,466666667;27,06666667
10794;1;03-12-09;4125;0;0;0;3;0;47;0;0;0;0;0;7555;16;8;NA;NA;NA;475;0;0;0;8;0;0;0;1;0;234,1;270,4166667;13,16666667;49,26666667;16,05;171,1833333;3,216666667;3,65
10796;0;03-12-09;4125;0;NA;0;3;0;8;0;0;0;0;0;27770,53;16;32;1853398036;145;396872312;654;283;18;0;209;50;41;0;84;25;17,06666667;61,4;90,16666667;33,3;28,71666667;58,03333333;69,2;32,35
10795;1;03-12-09;4125;0;0;0;3;0;47;0;0;0;0;0;7555;29;81;NA;NA;NA;701;4;0;0;76;16;0;0;3;0;210,8666667;164,2666667;64,05;25,9;4,35;140,6;0;26,28333333
10793;1;03-12-09;4125;0;0;0;3;0;47;0;0;0;0;0;7555;19;81;NA;NA;NA;952;2;0;0;80;32;0;0;9;1;245,55;186,45;256,55;36,06666667;7,066666667;187,7333333;2,7;43,76666667
10797;0;10-12-09;4132;0;NA;0;2;0;5;0;0;0;1;1;32037,33;48;8;4045444008;102;562508250;374;30;0;0;31;6;0;0;6;1;18,44833333;13,43333333;72,03333333;55,83333333;75,2;71,16666667;25,58333333;54,33333333
10798;0;10-12-09;4132;0;NA;0;4;0;27;0;0;0;0;0;26023,68;52;65;NA;NA;NA;937;63;1;1;175;77;10;4;44;19;71,81666667;130,45;28,2;22,5;138,25;119,25;35,28333333;21,11666667
10801;0;14-12-09;4136;0;NA;0;4;0;56;0;0;0;0;3;16340,64;30;14;22228;1;0;563;84;52;4;104;32;28;0;0;0;17,41833333;30,4;32,7;3,25;31,18333333;23,16666667;20,16666667;17,16666667
10800;0;14-12-09;4136;0;NA;0;4;0;21;0;0;0;0;0;14178,31;10;12;NA;NA;NA;308;8;2;0;68;16;8;2;15;3;82,7;20,38333333;85,66666667;74,83333333;74,56666667;20,1;45,66666667;74,83333333
10803;0;15-12-09;4137;0;NA;0;3;0;50;0;0;0;0;0;15064,87;10;83;NA;NA;NA;724;34;6;0;211;40;0;0;127;40;69,36666667;42,39333333;13,78333333;49,9;41,66666667;413,65;64,83333333;48,61666667
10804;0;16-12-09;4138;0;NA;0;2;0;10;0;0;0;0;0;20559,34;3;64;NA;NA;NA;1988;514;18;6;165;22;40;8;63;9;16,11666667;17,47333333;10,65;66,88333333;17,18333333;16,92666667;22,1;66,55
10805;0;17-12-09;4139;0;NA;0;3;0;8;0;0;0;0;0;8629,55;17;31;NA;NA;NA;482;40;0;0;74;10;12;0;13;1;19,41666667;68,48333333;27,66666667;19,41666667;15,53333333;67,48333333;2,85;18,96666667
10809;0;19-12-09;4141;0;NA;0;5;0;86;0;0;0;0;0;16796,32;40;77;2108216;4;1017767;1135;62;0;0;200;34;8;2;43;9;122,9;251,6;15,98333333;36,75;72,53333333;23,88333333;20,15;36,58333333
10812;0;21-12-09;4143;0;NA;0;5;0;24;0;0;0;0;0;9627,2;16;14;NA;NA;NA;312;69;0;0;40;12;10;0;8;4;75,21666667;27,88333333;19,25;91,16666667;21,2;25,96666667;16,51666667;91,16666667
10811;0;21-12-09;4143;0;NA;0;0;0;0;0;0;0;0;0;18271,18;15;13;8275314;40;3749323;194;52;0;0;18;12;0;0;10;9;367,5;49,06666667;12,93166667;19,92666667;51,55;0;63,03333333;19,10666667
10810;0;21-12-09;4143;0;NA;0;3;0;8;0;0;0;1;2;38020,24;23;11;72390010;55;7588312;681;37;2;0;100;23;9;2;16;7;14,46333333;70,6;61,33333333;0;27,85166667;63,88333333;38,66666667;2,7
10814;1;22-12-09;4144;0;0;0;0;0;0;0;0;0;0;0;19381,13;33;134;NA;NA;NA;3367;52;0;0;466;192;12;2;0;0;43,95;159,7833333;16,86666667;70,33333333;186,8;145,2166667;50,35;57,9
10813;1;22-12-09;4144;0;0;7;11;-227;1653;0;0;0;1;1;40535,63;137;98;1529372188;222;514784731;508;350;166;45;204;24;104;35;143;14;672,9166667;376,7333333;221,2333333;78,16666667;112,1666667;372,7166667;30,3;78,33333333
10818;0;23-12-09;4145;0;NA;0;0;0;0;0;0;0;0;0;24849,9;76;116;49903;2;49903;124;102;12;8;12;2;37;15;0;0;233,3;26,64166667;87,63333333;44,66666667;155,8;25,95833333;66,7;40,35
10817;0;23-12-09;4145;0;NA;0;0;0;0;0;0;0;0;0;12521;0;0;169022740;41;55369581;8;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
10820;1;28-12-09;4150;0;0;0;1;0;1;0;0;0;0;0;13701,53;0;1;NA;NA;NA;2;0;0;0;0;0;0;0;3;1;0;0,133333333;0;0;0,266666667;0;0,083333333;0
10821;0;29-12-09;4151;0;NA;0;5;0;12;0;0;0;0;0;8387;9;1;NA;NA;NA;118;4;0;0;8;0;0;0;0;0;98,33333333;63,83333333;11,53333333;0;0;53,16666667;0;0
10822;1;31-12-09;4153;0;0;0;5;0;155;0;0;0;0;0;19218,99;20;63;NA;NA;NA;756;18;0;0;158;48;0;0;14;7;48,33333333;133,8666667;19,2;62,45;91,55;127,2666667;39,6;62,53333333
